Event Identifier,Event Name,First Year,Last Year,Primary Genre,Venue Identifier,Venue Name,Suburb,Latitude,Longitude
85698,"Anti-Septic Tank",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85699,"Edinburgh Festa Besta",2008,2008,Theatre - Spoken Word,83,"Athenaeum Theatre",Melbourne,-37.815039,144.967359
85700,"Eine Kleine Story Time (A Little Bit of Story Time)",2008,2008,Theatre - Spoken Word,9,"RMIT University, Kaleide Theatre",Melbourne,-37.8087218,144.963636
85701,"Elbowskin's Too Hard Basket",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85702,"I Want to be a Mokbel",2008,2008,Theatre - Spoken Word,13760,"Retro Cafe",Fitzroy,-37.79459,144.978878
85703,"Every Film Ever Made",2008,2008,Theatre - Spoken Word,158,"Trades Hall",Carlton South,-37.806332,144.966235
85704,"Extreme Blonde!",2008,2008,Theatre - Spoken Word,4714,"F4, Hub Arcade",Melbourne,-37.814973,144.964078
85705,"Fanny-May Cracker at The Knockerville County Fair",2008,2008,Theatre - Spoken Word,13669,"Opium Den",Abbotsford,-37.80196,144.993011
85706,"Fawlty Towers: The Dining Experience",2008,2008,Theatre - Spoken Word,11253,"Temple Bar",Collingwood,-37.805481,144.983348
85707,"Fear of a Brown Planet",2008,2008,Theatre - Spoken Word,158,"Trades Hall",Carlton South,-37.806332,144.966235
85708,"The Festival Club",2008,2008,Theatre - Spoken Word,655,"Hi Fi Bar and Ballroom",Melbourne,-37.814725,144.965902
85709,"Fiona O'Loughlin",2008,2008,Theatre - Spoken Word,3117,"RMIT University, Capitol Theatre (1999 -)",Melbourne,-37.814996,144.966029
85710,"Fletcher Jones - The Life and Times Thereof...",2008,2008,Theatre - Spoken Word,4714,"F4, Hub Arcade",Melbourne,-37.814973,144.964078
85711,"Four Queens 3: Whose a Pretty Boy Then?",2008,2008,Theatre - Spoken Word,2756,"Brunswick Mechanics Institute",Brunswick,-37.771573,144.961354
85712,"I'm Telling You For the First Time...Again",2008,2008,Theatre - Spoken Word,158,"Trades Hall",Carlton South,-37.806332,144.966235
85713,"Fran and Roxanne - Room for Rent",2008,2008,Theatre - Spoken Word,13761,"Young & Jacksons Hotel",Melbourne,-37.817355,144.967302
85714,"Possessed",2008,2008,Theatre - Spoken Word,98,"Comedy Theatre",Melbourne,-37.810308,144.970033
85715,"The Gala",2008,2008,Theatre - Spoken Word,4672,"Vodafone Arena",Melbourne,-37.82305,144.9804
85716,"Miss Guided",2008,2008,Theatre - Spoken Word,661,"Forum Theatre",Melbourne,-37.816627,144.969576
85717,"Dumb Things",2008,2008,Theatre - Spoken Word,158,"Trades Hall",Carlton South,-37.806332,144.966235
85719,"Give My Regards To Broady: Four Kids who've Reached the End of the Line",2008,2008,Theatre - Spoken Word,11193,"Northcote Town Hall",Northcote,-37.774791,144.997699
85720,"Promises Promises",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85721,"Good News Week",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85722,"The Great Myspace Emigration of '07",2008,2008,Theatre - Spoken Word,4714,"F4, Hub Arcade",Melbourne,-37.814973,144.964078
85723,"Secret American",2008,2008,Theatre - Spoken Word,11263,"Swiss Club",Melbourne,-37.815319,144.971339
85724,"Grow Up!!!",2008,2008,Theatre - Spoken Word,13762,"The Black Pearl",Fitzroy,-37.798075,144.978738
85725,"Happy Yoga with Guru Dudu",2008,2008,Theatre - Spoken Word,13763,"Urban Yoga",Melbourne,-37.814822,144.965948
85726,"Hot Frankenstein",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85727,"Make Deadshits History",2008,2008,Theatre - Spoken Word,11203,"Umbrella Revolution",Melbourne,-37.817798,144.968714
85728,"Hello Doona",2008,2008,Theatre - Spoken Word,3274,"The Butterfly Club",South Melbourne,-37.83412,144.96029
85729,"Hoodwinked: The Festival Spirit",2008,2008,Theatre - Spoken Word,11203,"Umbrella Revolution",Melbourne,-37.817798,144.968714
85730,"Hooray For Everything... In Aid Concert Aid",2008,2008,Theatre - Spoken Word,158,"Trades Hall",Carlton South,-37.806332,144.966235
85731,"Hot Pink Bits Rides Again",2008,2008,Other,158,"Trades Hall",Carlton South,-37.806332,144.966235
85732,"The House of Anomalous",2008,2008,Theatre - Spoken Word,158,"Trades Hall",Carlton South,-37.806332,144.966235
85733,"Little Howard and the Magic Pencil of Life and Death",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85734,"Humourful",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85735,"I Can't Believe it's not Kenny",2008,2008,Theatre - Spoken Word,13764,"Limerick Hotel",South Melbourne,-37.8353771,144.9614806
85736,"I Wish I'd Never Been A Chicken",2008,2008,Theatre - Spoken Word,4714,"F4, Hub Arcade",Melbourne,-37.814973,144.964078
85737,"Illusionarium!",2008,2008,Theatre - Spoken Word,11193,"Northcote Town Hall",Northcote,-37.774791,144.997699
85738,"It's Not About the Prawns",2008,2008,Theatre - Spoken Word,11193,"Northcote Town Hall",Northcote,-37.774791,144.997699
85739,"Ivan the Invisible: A Day in the Life of the Man who Rules the World",2008,2008,Theatre - Spoken Word,11612,"Wesley Anne",Northcote,-37.7728977,144.9984216
85740,"iMPro3 Shuffle",2008,2008,Theatre - Spoken Word,9,"RMIT University, Kaleide Theatre",Melbourne,-37.8087218,144.963636
85741,"Jason Byrne Cycled Here",2008,2008,Theatre - Spoken Word,661,"Forum Theatre",Melbourne,-37.816627,144.969576
85742,"Telly Idea Which May Also Work On The Radio Show",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85744,"Jeez Louise Funny Women's Forum",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85745,"Life-Ache",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85746,"Jimeoin On Ice",2008,2008,Theatre - Spoken Word,83,"Athenaeum Theatre",Melbourne,-37.815039,144.967359
85747,"Prettier in Person",2008,2008,Theatre - Spoken Word,13765,"Nectar Lounge",Melbourne,-37.81659,144.966456
85748,"Rooftop Philosophy",2008,2008,Theatre - Spoken Word,11231,"Hotel Discovery",Melbourne,-37.808794,144.959045
85749,"Stand Out",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85750,"Only Moloney",2008,2008,Theatre - Spoken Word,658,"Victoria Hotel",Melbourne,-37.814135,144.966837
85751,"How to Walk a Straight Line in China",2008,2008,Theatre - Spoken Word,11505,"ABC Gallery",Collingwood,-37.80024,144.989366
85752,"Where Did I Come From?",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85753,"The Adventures Of Josh Thomas And The World's Greatest Love Machine",2008,2008,Theatre - Spoken Word,658,"Victoria Hotel",Melbourne,-37.814135,144.966837
85754,"Trying Is Good",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85755,"Shoosh Please!",2008,2008,Theatre - Spoken Word,655,"Hi Fi Bar and Ballroom",Melbourne,-37.814725,144.965902
85756,"Word",2008,2008,Theatre - Spoken Word,3112,"Bar Open",Fitzroy,-37.797619,144.978382
85757,"The Killing Joke",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85758,"Passionista",2008,2008,Theatre - Spoken Word,658,"Victoria Hotel",Melbourne,-37.814135,144.966837
85762,"Kate McLennan in The Enthusiasts",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85763,"A Fistful Of Rainbows",2008,2008,Theatre - Spoken Word,11847,"Portland Hotel",Melbourne,-37.813666,144.968215
85764,"Kieran Butler Claims Collingwood Ruined My Life - The 1977 Grand Final Replay",2008,2008,Theatre - Spoken Word,13766,"Grace Darling Hotel",Collingwood,-37.804835,144.983449
85765,"Kings Of The Watercooler",2008,2008,Theatre - Spoken Word,661,"Forum Theatre",Melbourne,-37.816627,144.969576
85766,"Heard it on the Wireless",2008,2008,Music Theatre,83,"Athenaeum Theatre",Melbourne,-37.815039,144.967359
85767,"As You Have Probably Never Seen Her Before",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85768,"The New Normal",2008,2008,Theatre - Spoken Word,11869,"Elephant and Wheelbarrow",Melbourne,-37.811971,144.970272
85769,"Nano",2008,2008,Theatre - Spoken Word,11229,"FAD Gallery",Melbourne,-37.811245,144.968429
85770,"The Young Earthers Guide to the Galaxy",2008,2008,Theatre - Spoken Word,13767,"Tote Hotel",Collingwood,-37.7993579,144.9870773
85771,"Late Nite Impro",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85772,"Laughapoolooza: Live At The Big Top",2008,2008,Theatre - Spoken Word,11203,"Umbrella Revolution",Melbourne,-37.817798,144.968714
85773,"The Legal Comedy Debate",2008,2008,Theatre - Spoken Word,83,"Athenaeum Theatre",Melbourne,-37.815039,144.967359
85774,"Let the James Begin",2008,2008,Theatre - Spoken Word,3113,"Pony Club",Melbourne,-37.812854,144.971338
85775,"The Lift",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85776,"Chinese True Confucians",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85777,"Local Laughs",2008,2008,Theatre - Spoken Word,13768,"The Local Taphouse",St Kilda East,-37.86816,144.990013
85778,"The Robin Hood Investigation",2008,2008,Theatre - Spoken Word,11262,"Glitch Bar and Cinema",North Fitzroy,-37.780412,144.986599
85779,"We've got a Certificate",2008,2008,Theatre - Spoken Word,11847,"Portland Hotel",Melbourne,-37.813666,144.968215
85780,"Mad Hatters vs Bollywood",2008,2008,Theatre - Spoken Word,13769,"The Watchroom",Richmond,-37.812846,145.000401
85781,"Ha Ha Yum!",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85782,"She'll Be Right",2008,2008,Theatre - Spoken Word,661,"Forum Theatre",Melbourne,-37.816627,144.969576
85783,"Body Language",2008,2008,Theatre - Spoken Word,11869,"Elephant and Wheelbarrow",Melbourne,-37.811971,144.970272
85784,"Mark Watson (and Friends) Take Control Of The World In 24 Hours",2008,2008,Theatre - Spoken Word,655,"Hi Fi Bar and Ballroom",Melbourne,-37.814725,144.965902
85785,"Can I Briefly Talk to You About the Point of Life?",2008,2008,Theatre - Spoken Word,661,"Forum Theatre",Melbourne,-37.816627,144.969576
85786,"Earth Summit",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85787,"Ill Thought Through Plan for the World",2008,2008,Theatre - Spoken Word,658,"Victoria Hotel",Melbourne,-37.814135,144.966837
85788,"Matt vs Stupid",2008,2008,Theatre - Spoken Word,11853,"Three Degrees",Melbourne,-37.812281,144.962257
85789,"I'm So Australian",2008,2008,Theatre - Spoken Word,4089,"Prince of Wales Band Room",St Kilda,-37.862007,144.974127
85790,"Meat the Musical",2008,2008,Theatre - Spoken Word,658,"Victoria Hotel",Melbourne,-37.814135,144.966837
85791,"The Melbourne Museum Comedy Tour",2008,2008,Theatre - Spoken Word,3119,"Melbourne Museum",Carlton,-37.803871,144.971675
85792,"The Menstrual Cycle",2008,2008,Theatre - Spoken Word,13770,"Café Beelzebub",Fitzroy,-37.798438,144.984123
85793,"Minority Retort",2008,2008,Theatre - Spoken Word,11847,"Portland Hotel",Melbourne,-37.813666,144.968215
85794,"Monday Night for Comic Relief 2",2008,2008,Theatre - Spoken Word,11459,"Vibe Bar",Fitzroy,-37.805312,144.98297
85795,"Jaffa's 2008: Back to Perpetrate",2008,2008,Theatre - Spoken Word,13771,"Noise Bar",Brunswick,-37.768462,144.959882
85796,"My Year Without Sex",2008,2008,Theatre - Spoken Word,11193,"Northcote Town Hall",Northcote,-37.774791,144.997699
85797,"NGV Comedy Tour with Rod Quantock",2008,2008,Theatre - Spoken Word,10282,"National Gallery of Victoria",Melbourne,-37.822488,144.969732
85798,"Nelly Thomas is not a Yummy Mummy",2008,2008,Theatre - Spoken Word,158,"Trades Hall",Carlton South,-37.806332,144.966235
85799,"Fisting the Soul",2008,2008,Theatre - Spoken Word,11229,"FAD Gallery",Melbourne,-37.811245,144.968429
85800,"Cinder-effin-rella",2008,2008,Theatre - Spoken Word,11458,"Caz Rietops Dirty Secrets",Collingwood,-37.805896,144.983062
85801,"Stuff",2008,2008,Theatre - Spoken Word,11869,"Elephant and Wheelbarrow",Melbourne,-37.811971,144.970272
85802,"Complete and Utter Conti",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85803,"For One Night Only",2008,2008,Theatre - Spoken Word,661,"Forum Theatre",Melbourne,-37.816627,144.969576
85804,"The Outrageous Orchestra: The Light Side of the Moon",2008,2008,Theatre - Spoken Word,4714,"F4, Hub Arcade",Melbourne,-37.814973,144.964078
85805,"Pappy's Fun Club",2008,2008,Theatre - Spoken Word,11203,"Umbrella Revolution",Melbourne,-37.817798,144.968714
85806,"Patton Oswalt",2008,2008,Theatre - Spoken Word,655,"Hi Fi Bar and Ballroom",Melbourne,-37.814725,144.965902
85807,"Hiro Worship",2008,2008,Theatre - Spoken Word,658,"Victoria Hotel",Melbourne,-37.814135,144.966837
85808,"Princess Cabaret",2008,2008,Theatre - Spoken Word,13772,"Imperial Hotel",Melbourne,-37.8113606,144.9730541
85809,"Puppetry of the Penis",2008,2008,Theatre - Spoken Word,83,"Athenaeum Theatre",Melbourne,-37.815039,144.967359
85810,"Awkward",2008,2008,Theatre - Spoken Word,3113,"Pony Club",Melbourne,-37.812854,144.971338
85811,"The Zinger Machine",2008,2008,Theatre - Spoken Word,13773,"Spleen Bar",Melbourne,-37.811866,144.972058
85812,"Zombie Songs Ate My Brain",2008,2008,Theatre - Spoken Word,3274,"The Butterfly Club",South Melbourne,-37.83412,144.96029
85813,"Yianni in Maybe YOU'D like to teach the class?!?",2008,2008,Theatre - Spoken Word,158,"Trades Hall",Carlton South,-37.806332,144.966235
85814,"Was it a Cat I Saw: That Nerdy Show about Words",2008,2008,Theatre - Spoken Word,11229,"FAD Gallery",Melbourne,-37.811245,144.968429
85815,"Weird Science (What the Bleep does God Know?)",2008,2008,Theatre - Spoken Word,13774,"The Fox Hotel 1887",Collingwood,-37.794511,144.987943
85816,"What Up Fags, I Gots No Material lol",2008,2008,Theatre - Spoken Word,11849,"Alley Bar",Melbourne,-37.81613,144.971217
85817,"BeWILdered",2008,2008,Theatre - Spoken Word,98,"Comedy Theatre",Melbourne,-37.810308,144.970033
85818,"Straight Outta Chippenham",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85819,"Vote For Pedro: My Life In T-Shirts",2008,2008,Theatre - Spoken Word,11229,"FAD Gallery",Melbourne,-37.811245,144.968429
85820,"Heaven by Storm",2008,2008,Theatre - Spoken Word,83,"Athenaeum Theatre",Melbourne,-37.815039,144.967359
85821,"Unspeakable 2008",2008,2008,Theatre - Spoken Word,3965,"Gasworks Main Theatre",Albert Park,-37.841874,144.947565
85822,"Upfront 14",2008,2008,Theatre - Spoken Word,661,"Forum Theatre",Melbourne,-37.816627,144.969576
85823,"Late Bloomer Tour",2008,2008,Theatre - Spoken Word,11612,"Wesley Anne",Northcote,-37.7728977,144.9984216
85824,"Raw Comedy National Final",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85825,"Re-Educating Rita: For a Comic Doing Teaching, This is the Toughest Crowd Yet!",2008,2008,Theatre - Spoken Word,13760,"Retro Cafe",Fitzroy,-37.79459,144.978878
85826,"Reginald D Hunter",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85827,"It's All Fun And Games 'Til Someone Loses An Eye!",2008,2008,Theatre - Spoken Word,11193,"Northcote Town Hall",Northcote,-37.774791,144.997699
85828,"The Rapture",2008,2008,Theatre - Spoken Word,13756,"Victoria University (Melbourne Campus)",Melbourne,-37.817468,144.964009
85829,"Expert Tourguide (in Training)",2008,2008,Theatre - Spoken Word,4006,"Melbourne",Melbourne,-37.8136,144.9631
85830,"Rob Hunter is Shoes?",2008,2008,Theatre - Spoken Word,11847,"Portland Hotel",Melbourne,-37.813666,144.968215
85831,"Ross Noble",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85832,"Rove McManus",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85833,"Struth",2008,2008,Theatre - Spoken Word,13268,"Collins Street Baptist Church",Melbourne,-37.814945,144.967725
85834,"SCRABBLE Unscripted",2008,2008,Theatre - Spoken Word,13772,"Imperial Hotel",Melbourne,-37.8113606,144.9730541
85835,"More Irrelevant Bullshit",2008,2008,Theatre - Spoken Word,11847,"Portland Hotel",Melbourne,-37.813666,144.968215
85836,"Where Can I Win a Bear Around Here?",2008,2008,Theatre - Spoken Word,13751,"Le Cascadeur",Federation Square,-37.817798,144.968714
85837,"The Boy With Tape on His Face",2008,2008,Theatre - Spoken Word,158,"Trades Hall",Carlton South,-37.806332,144.966235
85838,"Sammy J in the Forest of Dreams",2008,2008,Theatre - Spoken Word,13390,"Bosco Theatre",Melbourne,-37.816221,144.964079
85839,"Scratch",2008,2008,Theatre - Spoken Word,11203,"Umbrella Revolution",Melbourne,-37.817798,144.968714
85840,"Live & Deadly",2008,2008,Theatre - Spoken Word,13772,"Imperial Hotel",Melbourne,-37.8113606,144.9730541
85841,"Big Time Small Time",2008,2008,Theatre - Spoken Word,13753,"European Bier Cafe",Melbourne,-37.812911,144.971095
85842,"Shane Warne the Musical: A Work In Progress",2008,2008,Music Theatre,655,"Hi Fi Bar and Ballroom",Melbourne,-37.814725,144.965902
85843,"Dude, Where's My Chromosome?",2008,2008,Theatre - Spoken Word,13776,"The Queensberry Hotel",Carlton,-37.804743,144.962962
85844,"Shout Hallelujah? (C'mon Get Happy)",2008,2008,Theatre - Spoken Word,4714,"F4, Hub Arcade",Melbourne,-37.814973,144.964078
85845,"My Two Boys",2008,2008,Theatre - Spoken Word,158,"Trades Hall",Carlton South,-37.806332,144.966235
85846,"The Maths Olympics",2008,2008,Theatre - Spoken Word,13390,"Bosco Theatre",Melbourne,-37.816221,144.964079
85847,"Simply Fancy",2008,2008,Theatre - Spoken Word,158,"Trades Hall",Carlton South,-37.806332,144.966235
85848,"The Small Poppies - Think Inside the Box",2008,2008,Theatre - Spoken Word,14091,"University of Melbourne",The University Of Melbourne ,-37.79877,144.960588
85849,"Something About Needles & Razorblades: A Comedy of Terrors",2008,2008,Theatre - Spoken Word,11193,"Northcote Town Hall",Northcote,-37.774791,144.997699
85850,"Spicks and Speck-Tacular: Comedy Festival Remix",2008,2008,Other,98,"Comedy Theatre",Melbourne,-37.810308,144.970033
85851,"The Spray - Previously Known as The Infamous Spraygeltent",2008,2008,Theatre - Spoken Word,13777,"Carlton Football Club",Carlton North,-37.784725,144.96168
85852,"Stand-Up Double Feature",2008,2008,Theatre - Spoken Word,11853,"Three Degrees",Melbourne,-37.812281,144.962257
85853,"Falling Up",2008,2008,Theatre - Spoken Word,11229,"FAD Gallery",Melbourne,-37.811245,144.968429
85854,"Gets Next To You!",2008,2008,Theatre - Spoken Word,125,"Melbourne Town Hall",Melbourne,-37.815084,144.966508
85855,"Not From Round Here",2008,2008,Theatre - Spoken Word,13764,"Limerick Hotel",South Melbourne,-37.8353771,144.9614806
85856,"Twilight Tales at Trades",2008,2008,Theatre - Spoken Word,158,"Trades Hall",Carlton South,-37.806332,144.966235
